3_levels,5_levels,7_levels,consumption,temperature,hour_of_day,day_of_week,day_of_month,month_of_year
1,1,1,0.291,5.5,2,1,7,11
1,1,1,0.285,5.7,3,1,7,11
1,1,1,0.279,5.2,4,1,7,11
1,1,1,0.289,4.2,5,1,7,11
1,1,1,0.311,3.8,6,1,7,11
2,2,3,0.595,5.3,7,1,7,11
2,3,3,0.661,8,8,1,7,11
2,3,4,0.749,9.4,9,1,7,11
2,4,5,0.793,11.8,10,1,7,11
3,4,5,0.819,13.3,11,1,7,11
2,4,5,0.795,16.9,12,1,7,11
2,4,5,0.793,17.3,13,1,7,11
2,4,5,0.806,16.8,14,1,7,11
2,3,4,0.749,16.7,15,1,7,11
2,3,4,0.752,17.8,16,1,7,11
2,4,5,0.793,18.6,17,1,7,11
2,3,5,0.777,17,18,1,7,11
2,3,4,0.753,14.2,19,1,7,11
2,3,4,0.747,13,20,1,7,11
2,3,4,0.711,13.3,21,1,7,11
2,2,3,0.567,12.6,22,1,7,11
1,2,3,0.433,11.6,23,1,7,11
1,2,2,0.379,12,24,1,7,11
1,1,2,0.357,11.4,1,2,8,11
1,1,2,0.36,11.3,2,2,8,11
1,1,2,0.354,11.2,3,2,8,11
1,2,2,0.368,11.7,4,2,8,11
1,2,2,0.374,11.7,5,2,8,11
1,2,3,0.455,11.6,6,2,8,11
2,2,3,0.611,11,7,2,8,11
2,2,3,0.632,11,8,2,8,11
2,3,4,0.726,10.2,9,2,8,11
2,3,5,0.777,10.2,10,2,8,11
2,4,5,0.804,10.4,11,2,8,11
3,5,6,0.896,10.6,12,2,8,11
3,4,6,0.869,10.4,13,2,8,11
3,4,6,0.854,10.2,14,2,8,11
3,4,6,0.843,9.3,15,2,8,11
3,4,6,0.835,9.1,16,2,8,11
3,4,5,0.816,8.9,17,2,8,11
3,4,6,0.851,8.7,18,2,8,11
3,4,6,0.829,8.6,19,2,8,11
3,4,5,0.819,8.4,20,2,8,11
2,3,4,0.77,8.3,21,2,8,11
2,2,3,0.567,8.3,22,2,8,11
1,2,2,0.4,8.3,23,2,8,11
1,1,2,0.348,8.3,24,2,8,11
1,1,1,0.325,8.3,1,3,9,11
1,1,1,0.319,8.2,2,3,9,11
1,1,1,0.324,7.9,3,3,9,11
1,1,1,0.323,7.3,4,3,9,11
1,1,2,0.338,7.1,5,3,9,11
1,1,2,0.361,7.3,6,3,9,11
2,2,3,0.611,7.2,7,3,9,11
2,3,3,0.662,7.4,8,3,9,11
2,3,4,0.767,7.4,9,3,9,11
3,4,5,0.823,7.5,10,3,9,11
3,5,6,0.877,7.7,11,3,9,11
3,4,6,0.861,7.7,12,3,9,11
3,4,6,0.851,8.1,13,3,9,11
3,4,6,0.841,8.3,14,3,9,11
2,4,5,0.785,8.3,15,3,9,11
2,3,5,0.778,8.5,16,3,9,11
2,3,5,0.779,8.5,17,3,9,11
3,4,5,0.818,8.8,18,3,9,11
2,4,5,0.796,8.4,19,3,9,11
2,4,5,0.789,8.6,20,3,9,11
2,3,4,0.759,8.7,21,3,9,11
2,2,3,0.616,8.8,22,3,9,11
1,2,2,0.421,9,23,3,9,11
1,1,2,0.346,9.1,24,3,9,11
1,1,2,0.35,9,1,4,10,11
1,1,2,0.338,8.8,2,4,10,11
1,1,2,0.343,8.2,3,4,10,11
1,1,2,0.35,7.2,4,4,10,11
1,1,2,0.353,6.3,5,4,10,11
1,2,2,0.404,6,6,4,10,11
2,2,3,0.609,5.6,7,4,10,11
2,3,3,0.657,5.4,8,4,10,11
2,3,4,0.753,5.3,9,4,10,11
2,4,5,0.794,5.1,10,4,10,11
3,4,5,0.811,5.2,11,4,10,11
2,4,5,0.794,5.7,12,4,10,11
3,4,5,0.813,6.8,13,4,10,11
2,4,5,0.805,7.3,14,4,10,11
2,3,5,0.775,7.8,15,4,10,11
2,4,5,0.788,8.2,16,4,10,11
2,3,5,0.777,8.2,17,4,10,11
2,4,5,0.793,7.7,18,4,10,11
2,3,4,0.77,7.1,19,4,10,11
2,3,5,0.774,6.8,20,4,10,11
2,3,4,0.737,4.5,21,4,10,11
2,2,3,0.577,2.3,22,4,10,11
1,2,2,0.399,4.9,23,4,10,11
1,1,1,0.324,5.1,24,4,10,11
1,1,2,0.339,4.9,1,5,11,11
1,1,1,0.313,5,2,5,11,11
1,1,1,0.314,4,3,5,11,11
1,1,1,0.31,3.6,4,5,11,11
1,1,1,0.312,3.4,5,5,11,11
1,1,2,0.347,3.6,6,5,11,11
2,3,4,0.681,3.2,7,5,11,11
2,3,3,0.668,3.1,8,5,11,11
2,3,4,0.723,3.3,9,5,11,11
3,4,5,0.808,3.7,10,5,11,11
3,4,6,0.828,4.4,11,5,11,11
3,4,6,0.851,9.9,12,5,11,11
3,4,6,0.854,9.4,13,5,11,11
3,4,6,0.847,10.7,14,5,11,11
3,4,6,0.857,11.7,15,5,11,11
3,4,6,0.848,12.2,16,5,11,11
2,4,5,0.802,11.9,17,5,11,11
3,4,5,0.81,10.8,18,5,11,11
3,4,5,0.816,4.2,19,5,11,11
2,4,5,0.782,2.5,20,5,11,11
2,3,4,0.741,1.5,21,5,11,11
2,2,3,0.573,1,22,5,11,11
1,2,2,0.38,0.2,23,5,11,11
1,1,1,0.302,1.7,24,5,11,11
1,1,1,0.293,0.8,1,6,12,11
1,1,1,0.29,0.2,2,6,12,11
1,1,1,0.284,2.6,3,6,12,11
1,1,1,0.28,2.3,4,6,12,11
1,1,1,0.276,2.1,5,6,12,11
1,1,2,0.337,2.2,6,6,12,11
2,2,3,0.604,2.4,7,6,12,11
2,3,4,0.694,3.1,8,6,12,11
2,3,4,0.714,3.3,9,6,12,11
2,4,5,0.788,4.5,10,6,12,11
3,4,6,0.849,5.8,11,6,12,11
3,4,6,0.862,8.7,12,6,12,11
3,4,6,0.859,10.9,13,6,12,11
3,4,6,0.829,12.3,14,6,12,11
3,4,6,0.856,11.8,15,6,12,11
3,4,6,0.844,13.5,16,6,12,11
3,4,5,0.825,11.1,17,6,12,11
3,4,6,0.831,11.2,18,6,12,11
3,4,6,0.833,12,19,6,12,11
3,4,6,0.83,12.6,20,6,12,11
2,3,4,0.753,10.2,21,6,12,11
2,2,3,0.56,12.7,22,6,12,11
1,2,2,0.378,12.9,23,6,12,11
1,1,1,0.305,10.3,24,6,12,11
1,1,1,0.291,9.3,1,7,13,11
1,1,1,0.308,9.2,2,7,13,11
1,1,1,0.294,8.5,3,7,13,11
1,1,1,0.294,8.1,4,7,13,11
1,1,1,0.289,7.6,5,7,13,11
1,1,1,0.334,7,6,7,13,11
2,2,3,0.57,5.7,7,7,13,11
2,3,3,0.645,5.1,8,7,13,11
2,3,4,0.752,4.6,9,7,13,11
2,3,5,0.775,4.8,10,7,13,11
3,4,6,0.847,4.4,11,7,13,11
3,4,6,0.838,4.9,12,7,13,11
3,4,6,0.842,5,13,7,13,11
3,4,6,0.838,5.8,14,7,13,11
3,4,5,0.826,8.2,15,7,13,11
3,4,5,0.813,7.7,16,7,13,11
2,4,5,0.797,6.8,17,7,13,11
2,3,5,0.776,6.2,18,7,13,11
2,3,4,0.77,5.3,19,7,13,11
2,3,4,0.707,4.2,20,7,13,11
2,2,3,0.615,8.6,21,7,13,11
2,2,3,0.538,2.6,22,7,13,11
1,2,2,0.376,2.1,23,7,13,11
1,1,1,0.304,6.9,24,7,13,11
1,1,1,0.284,1,1,1,14,11
1,1,1,0.29,0.8,2,1,14,11
1,1,1,0.278,5.5,3,1,14,11
1,1,1,0.265,-1,4,1,14,11
1,1,1,0.266,-1,5,1,14,11
1,1,2,0.351,-1.9,6,1,14,11
2,2,3,0.599,-1.8,7,1,14,11
2,3,3,0.664,-3.1,8,1,14,11
2,3,4,0.722,5.9,9,1,14,11
2,3,4,0.758,0,10,1,14,11
3,4,5,0.814,3.1,11,1,14,11
3,4,6,0.829,8,12,1,14,11
3,4,6,0.827,5.7,13,1,14,11
3,4,6,0.832,6.5,14,1,14,11
2,3,5,0.775,10.1,15,1,14,11
2,3,4,0.77,6.8,16,1,14,11
2,3,4,0.761,6.9,17,1,14,11
2,3,5,0.775,9.1,18,1,14,11
2,3,4,0.759,5.5,19,1,14,11
2,3,5,0.773,4.7,20,1,14,11
2,3,4,0.754,3.2,21,1,14,11
2,2,3,0.571,2.7,22,1,14,11
1,2,2,0.408,3.6,23,1,14,11
1,1,2,0.365,3.2,24,1,14,11
1,1,2,0.345,2.5,1,2,15,11
1,1,2,0.353,1.8,2,2,15,11
1,1,2,0.357,6.7,3,2,15,11
1,1,2,0.338,1.3,4,2,15,11
1,1,2,0.34,1,5,2,15,11
1,2,2,0.415,0.9,6,2,15,11
2,2,3,0.607,1,7,2,15,11
2,3,3,0.643,1.1,8,2,15,11
2,3,4,0.726,1,9,2,15,11
3,4,6,0.835,0.5,10,2,15,11
3,4,6,0.859,0.9,11,2,15,11
3,4,6,0.839,1.5,12,2,15,11
3,4,6,0.855,1.8,13,2,15,11
3,4,6,0.836,1.8,14,2,15,11
3,4,5,0.825,1.9,15,2,15,11
2,4,5,0.8,1.9,16,2,15,11
2,4,5,0.793,2,17,2,15,11
2,4,5,0.801,0.6,18,2,15,11
3,4,5,0.808,-1,19,2,15,11
3,4,5,0.815,1,20,2,15,11
2,3,4,0.77,-1.4,21,2,15,11
2,2,3,0.584,-2.8,22,2,15,11
1,2,2,0.39,-3.5,23,2,15,11
1,1,1,0.31,-3.8,24,2,15,11
1,1,1,0.292,-3.4,1,3,16,11
1,1,1,0.295,-4.3,2,3,16,11
1,1,1,0.307,-5.3,3,3,16,11
1,1,1,0.286,-5.4,4,3,16,11
1,1,1,0.291,-3.9,5,3,16,11
1,2,2,0.389,-3.6,6,3,16,11
2,2,3,0.614,-4.6,7,3,16,11
2,3,3,0.664,-5.3,8,3,16,11
2,3,4,0.719,-5.1,9,3,16,11
3,4,5,0.817,-1.9,10,3,16,11
3,4,5,0.819,-0.1,11,3,16,11
3,4,6,0.84,2,12,3,16,11
3,4,6,0.844,3.9,13,3,16,11
3,4,6,0.838,4.6,14,3,16,11
3,4,6,0.832,5,15,3,16,11
3,4,5,0.808,5,16,3,16,11
2,4,5,0.794,4.9,17,3,16,11
2,4,5,0.801,3.9,18,3,16,11
2,4,5,0.789,1.5,19,3,16,11
2,3,4,0.764,2.6,20,3,16,11
2,3,4,0.741,1.5,21,3,16,11
2,2,3,0.575,1.2,22,3,16,11
1,2,2,0.371,0.5,23,3,16,11
1,1,1,0.292,0,24,3,16,11
1,1,1,0.283,-0.4,1,4,17,11
1,1,1,0.285,-2.2,2,4,17,11
1,1,1,0.296,-1,3,4,17,11
1,1,1,0.301,0,4,4,17,11
1,1,1,0.288,-1.2,5,4,17,11
1,1,2,0.353,-2.4,6,4,17,11
2,2,3,0.603,-1.3,7,4,17,11
2,3,3,0.648,-1.4,8,4,17,11
2,3,4,0.721,-2.6,9,4,17,11
3,4,5,0.823,0.3,10,4,17,11
3,4,6,0.848,3.2,11,4,17,11
3,4,5,0.822,5.4,12,4,17,11
3,4,5,0.823,6.5,13,4,17,11
3,4,5,0.812,7.3,14,4,17,11
3,4,5,0.809,8.2,15,4,17,11
3,4,5,0.815,7.9,16,4,17,11
3,4,5,0.807,8.2,17,4,17,11
3,4,6,0.854,7,18,4,17,11
3,4,6,0.838,3.7,19,4,17,11
2,3,5,0.779,1.6,20,4,17,11
2,3,4,0.76,0.1,21,4,17,11
2,2,3,0.591,1.6,22,4,17,11
1,2,2,0.393,0.1,23,4,17,11
1,1,1,0.301,-0.9,24,4,17,11
1,1,1,0.294,-1.4,1,5,18,11
1,1,1,0.292,-1.4,2,5,18,11
1,1,1,0.296,-1.8,3,5,18,11
1,1,1,0.311,-2.1,4,5,18,11
1,1,1,0.298,-2.3,5,5,18,11
1,1,2,0.361,-2.5,6,5,18,11
2,2,3,0.628,-2.7,7,5,18,11
2,4,5,0.793,-2.5,8,5,18,11
2,4,5,0.785,-2.2,9,5,18,11
3,4,6,0.836,1.2,10,5,18,11
3,4,6,0.866,5.2,11,5,18,11
3,4,6,0.841,8.4,12,5,18,11
3,4,6,0.867,11.1,13,5,18,11
3,4,6,0.858,12.9,14,5,18,11
3,4,5,0.818,13.8,15,5,18,11
3,4,5,0.813,14.4,16,5,18,11
2,3,5,0.774,14.6,17,5,18,11
2,4,5,0.79,12.1,18,5,18,11
3,4,6,0.839,7.2,19,5,18,11
2,4,5,0.79,4.1,20,5,18,11
2,3,4,0.768,3.4,21,5,18,11
2,2,3,0.621,2.3,22,5,18,11
1,2,3,0.459,2.6,23,5,18,11
1,2,2,0.372,5.5,24,5,18,11
1,1,1,0.333,4.8,1,6,19,11
1,1,2,0.339,3.8,2,6,19,11
1,1,1,0.329,1.2,3,6,19,11
1,1,1,0.333,-0.1,4,6,19,11
1,1,1,0.329,2.2,5,6,19,11
1,2,2,0.384,0.9,6,6,19,11
2,2,3,0.582,1,7,6,19,11
2,3,3,0.67,0.8,8,6,19,11
2,3,4,0.68,0.9,9,6,19,11
2,3,4,0.708,2.5,10,6,19,11
2,4,5,0.788,3.9,11,6,19,11
3,5,6,0.894,5.1,12,6,19,11
3,5,6,0.878,6.4,13,6,19,11
3,5,6,0.908,11.2,14,6,19,11
3,4,6,0.833,13.6,15,6,19,11
3,4,5,0.823,15.2,16,6,19,11
3,4,6,0.832,15.1,17,6,19,11
3,5,6,0.886,13,18,6,19,11
3,4,6,0.85,11.1,19,6,19,11
2,4,5,0.796,9.7,20,6,19,11
2,3,4,0.766,8.5,21,6,19,11
2,2,3,0.604,8.1,22,6,19,11
1,2,3,0.459,8.4,23,6,19,11
1,2,2,0.371,9.1,24,6,19,11
1,1,2,0.342,9.1,1,7,20,11
1,1,2,0.34,9.1,2,7,20,11
1,1,2,0.342,9.1,3,7,20,11
1,1,2,0.34,8.8,4,7,20,11
1,1,2,0.36,8.6,5,7,20,11
1,2,3,0.447,8.5,6,7,20,11
2,2,3,0.586,8.5,7,7,20,11
2,3,4,0.676,8.4,8,7,20,11
2,3,4,0.758,8.4,9,7,20,11
3,4,6,0.849,8.6,10,7,20,11
3,5,6,0.917,9.2,11,7,20,11
3,4,6,0.869,9.7,12,7,20,11
3,4,6,0.827,10,13,7,20,11
3,5,6,0.876,10.2,14,7,20,11
3,4,5,0.825,10.1,15,7,20,11
3,4,5,0.821,10.1,16,7,20,11
3,4,6,0.834,10,17,7,20,11
3,4,5,0.808,9.7,18,7,20,11
2,4,5,0.8,9.6,19,7,20,11
2,3,4,0.72,9.4,20,7,20,11
2,2,3,0.623,9.2,21,7,20,11
2,2,3,0.545,9.1,22,7,20,11
1,2,3,0.435,9.2,23,7,20,11
1,1,2,0.359,9,24,7,20,11
1,2,2,0.366,8.7,1,1,21,11
1,2,2,0.375,8.5,2,1,21,11
1,1,2,0.359,8.4,3,1,21,11
1,1,2,0.345,8.1,4,1,21,11
1,1,2,0.364,8.1,5,1,21,11
1,2,2,0.409,7.9,6,1,21,11
2,2,3,0.559,7.8,7,1,21,11
2,3,3,0.638,7.7,8,1,21,11
2,3,4,0.751,7.6,9,1,21,11
2,4,5,0.798,7.6,10,1,21,11
2,4,5,0.791,7.5,11,1,21,11
2,4,5,0.785,7.6,12,1,21,11
3,4,5,0.825,7.9,13,1,21,11
2,4,5,0.798,8,14,1,21,11
2,4,5,0.793,8.1,15,1,21,11
3,4,5,0.826,8.1,16,1,21,11
3,4,6,0.842,7.9,17,1,21,11
3,4,6,0.836,7.6,18,1,21,11
2,4,5,0.803,7.3,19,1,21,11
2,4,5,0.786,7.1,20,1,21,11
2,3,4,0.766,7,21,1,21,11
2,2,3,0.629,6.9,22,1,21,11
1,2,3,0.452,6.7,23,1,21,11
1,2,2,0.366,6.6,24,1,21,11
1,1,2,0.355,6.3,1,2,22,11
1,1,2,0.355,6.2,2,2,22,11
1,1,2,0.354,6,3,2,22,11
1,1,2,0.341,5.9,4,2,22,11
1,1,2,0.358,5.6,5,2,22,11
1,2,2,0.413,5.5,6,2,22,11
2,2,3,0.627,5.4,7,2,22,11
2,2,3,0.628,5.2,8,2,22,11
2,3,4,0.712,5.2,9,2,22,11
3,4,6,0.833,5.4,10,2,22,11
3,4,6,0.829,5.5,11,2,22,11
3,4,6,0.835,5.7,12,2,22,11
3,4,6,0.839,6.2,13,2,22,11
3,4,6,0.828,6.1,14,2,22,11
3,4,5,0.813,5.9,15,2,22,11
2,4,5,0.8,5.7,16,2,22,11
2,4,5,0.787,5.7,17,2,22,11
3,4,5,0.814,5.6,18,2,22,11
2,4,5,0.783,5.5,19,2,22,11
2,3,5,0.779,5.6,20,2,22,11
2,3,4,0.744,5.3,21,2,22,11
2,2,3,0.581,5.2,22,2,22,11
1,2,2,0.416,5.2,23,2,22,11
1,1,2,0.359,5,24,2,22,11
1,1,2,0.338,5,1,3,23,11
1,1,2,0.341,4.9,2,3,23,11
1,1,1,0.336,4.9,3,3,23,11
1,1,1,0.331,4.8,4,3,23,11
1,1,1,0.333,4.7,5,3,23,11
1,2,2,0.397,4.7,6,3,23,11
2,3,3,0.649,4.5,7,3,23,11
2,3,3,0.673,3.8,8,3,23,11
2,3,4,0.75,3.8,9,3,23,11
2,3,5,0.781,4.9,10,3,23,11
3,4,5,0.826,6.2,11,3,23,11
3,4,5,0.811,7.2,12,3,23,11
3,4,6,0.827,7.9,13,3,23,11
3,4,5,0.816,8.4,14,3,23,11
2,4,5,0.787,9.3,15,3,23,11
2,3,4,0.76,8.9,16,3,23,11
2,3,4,0.754,8.9,17,3,23,11
2,4,5,0.802,8.3,18,3,23,11
2,4,5,0.784,6.2,19,3,23,11
2,3,4,0.759,7.1,20,3,23,11
2,3,4,0.745,6.8,21,3,23,11
2,2,3,0.598,5.9,22,3,23,11
1,2,2,0.405,6.3,23,3,23,11
1,1,2,0.337,6.1,24,3,23,11
1,1,1,0.333,5.8,1,4,24,11
1,1,2,0.338,5.2,2,4,24,11
1,1,1,0.329,5.1,3,4,24,11
1,1,1,0.322,5.4,4,4,24,11
1,1,1,0.328,5.3,5,4,24,11
1,2,2,0.371,4.8,6,4,24,11
2,2,3,0.626,5.2,7,4,24,11
2,3,4,0.678,5.3,8,4,24,11
2,3,4,0.735,5.7,9,4,24,11
3,4,5,0.812,5.8,10,4,24,11
3,4,5,0.826,6,11,4,24,11
3,4,5,0.818,6.3,12,4,24,11
3,4,5,0.807,6.8,13,4,24,11
2,4,5,0.786,6.7,14,4,24,11
2,3,5,0.771,6.6,15,4,24,11
2,4,5,0.794,6.5,16,4,24,11
3,4,5,0.818,6.1,17,4,24,11
3,4,5,0.817,5.9,18,4,24,11
3,4,6,0.838,5.5,19,4,24,11
2,4,5,0.795,5.4,20,4,24,11
2,3,4,0.766,5.1,21,4,24,11
2,2,3,0.595,4.6,22,4,24,11
1,2,2,0.412,4.3,23,4,24,11
1,1,2,0.359,4,24,4,24,11
1,1,2,0.347,3.5,1,5,25,11
1,1,2,0.34,1.9,2,5,25,11
1,1,2,0.339,0.9,3,5,25,11
1,1,1,0.327,0.3,4,5,25,11
1,1,2,0.346,2.5,5,5,25,11
1,2,3,0.436,2.4,6,5,25,11
2,3,3,0.655,2.2,7,5,25,11
2,3,3,0.655,2.2,8,5,25,11
2,3,4,0.728,2.1,9,5,25,11
3,4,6,0.829,1.9,10,5,25,11
3,4,6,0.846,2.1,11,5,25,11
3,4,6,0.849,2.7,12,5,25,11
3,4,6,0.845,3.5,13,5,25,11
3,4,6,0.852,4.1,14,5,25,11
3,4,6,0.837,5.8,15,5,25,11
3,4,6,0.834,6.2,16,5,25,11
3,4,5,0.813,5.6,17,5,25,11
3,4,6,0.843,3.9,18,5,25,11
3,4,5,0.819,2.4,19,5,25,11
2,3,4,0.764,3.7,20,5,25,11
2,3,4,0.732,3.7,21,5,25,11
2,2,3,0.597,3.6,22,5,25,11
1,2,2,0.4,3.5,23,5,25,11
1,1,1,0.334,3.5,24,5,25,11
1,1,2,0.352,2.9,1,6,26,11
1,2,2,0.366,2.6,2,6,26,11
1,1,2,0.347,2.7,3,6,26,11
1,1,1,0.33,2.5,4,6,26,11
1,1,1,0.323,2.4,5,6,26,11
1,1,2,0.354,2.4,6,6,26,11
2,3,3,0.65,2.6,7,6,26,11
2,3,4,0.682,2.6,8,6,26,11
2,3,4,0.724,2.7,9,6,26,11
2,3,4,0.77,2.9,10,6,26,11
3,4,6,0.858,3.6,11,6,26,11
3,4,6,0.828,4.2,12,6,26,11
3,4,6,0.85,4.7,13,6,26,11
3,4,6,0.864,4.7,14,6,26,11
3,4,6,0.836,4.7,15,6,26,11
3,4,6,0.835,4.8,16,6,26,11
3,4,5,0.819,4.8,17,6,26,11
3,4,5,0.825,4.7,18,6,26,11
3,4,6,0.842,4.4,19,6,26,11
3,4,5,0.822,4.4,20,6,26,11
2,4,5,0.789,4.4,21,6,26,11
2,2,3,0.616,4.1,22,6,26,11
1,2,2,0.404,4,23,6,26,11
1,1,1,0.312,3.9,24,6,26,11
1,1,1,0.314,3.9,1,7,27,11
1,1,1,0.305,3.8,2,7,27,11
1,1,1,0.301,3.7,3,7,27,11
1,1,1,0.297,3.6,4,7,27,11
1,1,1,0.3,3.6,5,7,27,11
1,2,2,0.368,3.5,6,7,27,11
2,3,3,0.664,3.6,7,7,27,11
2,3,3,0.663,3.6,8,7,27,11
2,3,5,0.779,3.4,9,7,27,11
3,4,6,0.837,3.5,10,7,27,11
3,4,6,0.859,3.8,11,7,27,11
3,4,6,0.83,4.1,12,7,27,11
3,4,6,0.848,4.8,13,7,27,11
3,4,6,0.863,5.6,14,7,27,11
3,4,5,0.815,6.1,15,7,27,11
3,4,6,0.846,6,16,7,27,11
3,4,6,0.848,6.1,17,7,27,11
3,4,6,0.872,6.1,18,7,27,11
3,5,6,0.88,6,19,7,27,11
2,3,4,0.731,5.7,20,7,27,11
2,3,3,0.634,5.3,21,7,27,11
2,2,3,0.578,4.7,22,7,27,11
1,2,2,0.399,3.9,23,7,27,11
1,1,1,0.307,3.3,24,7,27,11
1,1,1,0.306,3.3,1,1,28,11
1,1,1,0.313,3.5,2,1,28,11
1,1,1,0.302,4.4,3,1,28,11
1,1,1,0.299,5.1,4,1,28,11
1,1,1,0.303,5.4,5,1,28,11
1,2,2,0.374,5.4,6,1,28,11
2,2,3,0.619,5.2,7,1,28,11
2,3,4,0.693,4.8,8,1,28,11
2,3,4,0.749,4.3,9,1,28,11
3,4,5,0.812,5.1,10,1,28,11
3,4,6,0.827,5.7,11,1,28,11
2,4,5,0.804,5.6,12,1,28,11
3,4,6,0.835,5.4,13,1,28,11
3,4,6,0.841,5.5,14,1,28,11
3,4,5,0.817,5.8,15,1,28,11
2,4,5,0.801,5.3,16,1,28,11
2,4,5,0.786,5.3,17,1,28,11
2,3,5,0.774,5.3,18,1,28,11
2,3,4,0.768,5,19,1,28,11
2,4,5,0.782,4.7,20,1,28,11
2,3,4,0.744,4.4,21,1,28,11
2,2,3,0.631,4.2,22,1,28,11
1,2,2,0.422,4,23,1,28,11
1,1,2,0.348,3.7,24,1,28,11
1,1,2,0.34,3.5,1,2,29,11
1,1,2,0.361,3.2,2,2,29,11
1,1,2,0.343,2.8,3,2,29,11
1,1,2,0.341,2.6,4,2,29,11
1,2,2,0.384,2.4,5,2,29,11
1,2,3,0.455,1.9,6,2,29,11
2,2,3,0.591,1.4,7,2,29,11
2,2,3,0.609,0.3,8,2,29,11
2,3,4,0.714,1,9,2,29,11
3,4,5,0.81,1,10,2,29,11
3,4,6,0.847,1.3,11,2,29,11
3,4,6,0.843,1.5,12,2,29,11
3,4,5,0.812,1.8,13,2,29,11
2,4,5,0.804,2.1,14,2,29,11
2,4,5,0.783,2.1,15,2,29,11
2,3,5,0.78,2.5,16,2,29,11
2,3,4,0.768,2.1,17,2,29,11
2,3,4,0.758,1.4,18,2,29,11
2,3,4,0.762,0.6,19,2,29,11
2,3,4,0.752,0.6,20,2,29,11
2,3,5,0.781,0.4,21,2,29,11
2,2,3,0.594,-0.4,22,2,29,11
1,2,3,0.431,-0.9,23,2,29,11
1,1,2,0.353,-1.6,24,2,29,11
1,1,2,0.365,-1.8,1,3,30,11
1,1,2,0.342,-2.3,2,3,30,11
1,1,2,0.354,-2.8,3,3,30,11
1,1,2,0.348,-4.2,4,3,30,11
1,1,2,0.351,-5,5,3,30,11
1,2,2,0.411,-5,6,3,30,11
2,2,3,0.597,-4.4,7,3,30,11
2,3,3,0.669,-6.3,8,3,30,11
2,3,5,0.771,-6.5,9,3,30,11
3,4,6,0.854,-2.6,10,3,30,11
3,5,6,0.881,-0.9,11,3,30,11
3,5,6,0.903,-0.2,12,3,30,11
3,5,6,0.889,0.5,13,3,30,11
3,5,6,0.926,1,14,3,30,11
3,5,6,0.903,1.9,15,3,30,11
3,5,6,0.892,0.6,16,3,30,11
3,5,6,0.881,0.2,17,3,30,11
3,5,6,0.876,-0.4,18,3,30,11
3,4,6,0.857,-1.1,19,3,30,11
3,5,6,0.879,-1.5,20,3,30,11
2,3,5,0.775,-1.2,21,3,30,11
2,2,3,0.584,-2,22,3,30,11
1,2,2,0.38,-2.2,23,3,30,11
1,1,1,0.299,-2.5,24,3,30,11
1,1,1,0.308927134,-3.1,1,4,1,12
1,1,1,0.284358216,-3.2,2,4,1,12
1,1,1,0.317212325,-3.1,3,4,1,12
1,1,1,0.318550822,-3,4,4,1,12
1,1,1,0.323099122,-2.9,5,4,1,12
1,2,2,0.370989504,-2.9,6,4,1,12
2,4,5,0.798170769,-2.9,7,4,1,12
3,4,6,0.864977194,-2.9,8,4,1,12
3,5,7,0.942306017,-3,9,4,1,12
3,5,7,0.952263412,-3.1,10,4,1,12
3,5,7,0.939005509,-2.6,11,4,1,12
3,5,7,0.960919761,-1.2,12,4,1,12
3,5,7,1.034403199,0.5,13,4,1,12
3,5,7,1.084723359,2.6,14,4,1,12
3,5,7,1.051224647,4.5,15,4,1,12
3,5,7,1.111613096,4.7,16,4,1,12
3,5,7,1.147948831,4.2,17,4,1,12
3,5,7,1.098115651,2.4,18,4,1,12
3,5,7,1.074465703,-1.7,19,4,1,12
3,5,7,1.021138827,1,20,4,1,12
3,4,6,0.838319452,0.3,21,4,1,12
2,3,3,0.64268847,0.8,22,4,1,12
1,2,2,0.382667452,0,23,4,1,12
1,1,1,0.232423585,-0.3,24,4,1,12
1,1,1,0.197673671,-0.1,1,5,2,12
1,1,1,0.174327212,-0.2,2,5,2,12
1,1,1,0.213409977,0,3,5,2,12
1,1,1,0.235578241,0.2,4,5,2,12
1,1,1,0.278501466,0.7,5,5,2,12
1,2,2,0.422014115,0.8,6,5,2,12
2,3,4,0.698155175,1,7,5,2,12
2,3,4,0.738894557,1.5,8,5,2,12
3,4,6,0.858169166,2,9,5,2,12
3,5,6,0.919704105,2.2,10,5,2,12
3,4,6,0.862558644,3.1,11,5,2,12
3,5,7,0.949902345,6,12,5,2,12
3,5,7,0.994568025,7.6,13,5,2,12
3,5,7,0.996341236,7.8,14,5,2,12
3,5,7,0.973914232,9.1,15,5,2,12
3,5,7,1.001208488,9.8,16,5,2,12
3,5,7,0.983003294,9.8,17,5,2,12
3,5,7,1.036877538,8.2,18,5,2,12
3,5,7,1.062204705,3.6,19,5,2,12
3,5,7,0.971488971,4.3,20,5,2,12
3,5,7,0.935149371,4.3,21,5,2,12
2,2,3,0.629424742,3.3,22,5,2,12
1,2,2,0.40064745,2.2,23,5,2,12
1,1,1,0.299733834,1.9,24,5,2,12
1,1,1,0.274070438,1.1,1,6,3,12
1,1,1,0.247527522,0.4,2,6,3,12
1,1,1,0.253506061,0.1,3,6,3,12
1,1,1,0.282785393,1,4,6,3,12
1,1,1,0.310463193,-2.3,5,6,3,12
1,2,2,0.382570412,-4.6,6,6,3,12
2,3,4,0.692897312,-5.1,7,6,3,12
2,3,4,0.733885637,-5,8,6,3,12
